Datetime,Unnamed: 0,Vader Title Score,Vader Description Score,Flair Title Label,Flair Title Score,Flair Description Label,Flair Description Score,DistilBERT Title Label,DistilBERT Title Score,DistilBERT Description Label,DistilBERT Description Score,FinBERT Title Label,FinBERT Title Score,FinBERT Description Label,FinBERT Description Score,SVC Title Label,SVC Description Label,LR Title Label,LR Title Score,LR Description Label,LR Description Score,NB Title Label,NB Title Score,NB Description Label,NB Description Score,GBDT Title Label,GBDT Title Score,GBDT Description Label,GBDT Description Score,RF Title Label,RF Title Score,RF Description Label,RF Description Score,KNN Title Label,KNN Title Score,KNN Description Label,KNN Description Score,PriceDiff30min,before10mins,in20mins
2025-04-10 11:11:00,46,-0.25,-0.7326,-1,0.592121899,1,0.7331357,-1,0.876479268,1,0.931935549,0,0.876479268,0,0.931935549,-1,-1,-1,0.559464635,-1,0.668426949,-1,0.637330287,1,0.525739582,-1,0.62606417,-1,0.700893518,-1,0.58,-1,0.69,-1,0.6,-1,0.6,-57.5,5317.25,5284.5
2025-04-10 11:15:00,42,0.0,0.9657,-1,0.988066792,1,0.703963459,-1,0.92466563,1,0.905572712,0,0.92466563,0,0.905572712,-1,-1,-1,0.750822266,-1,0.670431844,-1,0.878853364,-1,0.438295222,-1,0.626530311,-1,0.721659785,-1,0.78,-1,0.88,-1,0.4,-1,0.8,-35.75,5324.25,5281.5
2025-04-10 12:04:00,47,-0.4939,-0.8979,-1,0.938192368,-1,0.654999495,-1,0.988591611,1,0.983525395,0,0.988591611,0,0.983525395,-1,-1,-1,0.789766869,-1,0.80372259,-1,0.872176003,-1,0.528549489,-1,0.804285825,-1,0.739632385,-1,0.95,-1,0.89,-1,0.8,-1,1.0,6.25,5269.0,5185.25
2025-04-10 14:27:00,57,-0.2263,0.8555,-1,0.959993005,1,0.971692622,-1,0.981116951,1,0.984552503,0,0.981116951,0,0.984552503,1,-1,-1,0.532235255,-1,0.626991396,-1,0.469426676,1,0.457413925,-1,0.466674908,-1,0.721659785,-1,0.47,-1,0.76,-1,0.4,-1,0.4,-7.25,5274.25,5322.25
2025-04-10 14:33:00,56,0.0,0.5174,1,0.918837428,1,0.93555069,1,0.9934268,1,0.991541982,0,0.9934268,0,0.991541982,-1,-1,-1,0.662954046,-1,0.62768401,-1,0.607201892,1,0.375962932,-1,0.655252217,-1,0.596943873,-1,0.71,-1,0.67,-1,0.4,-1,0.6,10.0,5319.75,5314.5
2025-04-10 15:08:00,48,0.0,-0.4939,-1,0.999649286,-1,0.749535024,-1,0.999568045,1,0.670509577,0,0.999568045,0,0.670509577,-1,-1,-1,0.814101423,-1,0.738044988,-1,0.92295505,-1,0.565063227,-1,0.721659785,-1,0.663786496,-1,0.88,-1,0.74,-1,1.0,-1,0.8,-28.75,5320.0,5290.75
2025-04-10 16:41:00,39,-0.296,-0.9669,-1,0.988844693,-1,0.99874866,-1,0.999609768,-1,0.996955991,0,0.999609768,0,0.996955991,-1,-1,-1,0.700004054,-1,0.804670229,-1,0.892224142,-1,0.601040513,-1,0.570406067,-1,0.591990164,-1,0.83,-1,0.83,-1,0.6,-1,1.0,,5300.25,
2025-04-10 18:00:00,43,0.0,0.5233,1,0.985331953,1,0.747178674,1,0.994432628,1,0.99476397,0,0.994432628,0,0.99476397,-1,-1,-1,0.664505884,-1,0.606698071,-1,0.825254131,1,0.379671417,-1,0.704996089,-1,0.704996089,-1,0.78,-1,0.7,-1,0.6,-1,0.6,11.75,,5311.0
2025-04-10 18:39:00,40,-0.5106,-0.6348,-1,0.998938978,-1,0.998384595,-1,0.998243809,-1,0.991866291,0,0.998243809,0,0.991866291,1,-1,-1,0.658360767,-1,0.71935913,-1,0.824679401,1,0.436581807,1,0.462143637,-1,0.721659785,-1,0.51,-1,0.87,-1,0.6,-1,0.6,-13.5,5311.0,5312.25
2025-04-10 18:57:00,41,-0.3612,0.3612,1,0.96144098,1,0.576376975,1,0.998699069,1,0.865836024,0,0.998699069,0,0.865836024,-1,-1,-1,0.636409588,-1,0.683574318,-1,0.619646545,1,0.43858573,-1,0.5512436,-1,0.673232903,-1,0.61,-1,0.85,0,0.4,-1,0.4,-29.25,5320.5,5294.0
2025-04-10 20:00:00,45,-0.5994,-0.5819,-1,0.995569408,-1,0.923229277,-1,0.97007221,1,0.971106827,0,0.97007221,0,0.971106827,-1,-1,-1,0.754897554,-1,0.648576176,-1,0.817875164,1,0.474876031,-1,0.721659785,-1,0.703290209,-1,1.0,-1,0.81,-1,1.0,-1,0.8,-34.0,5276.5,5240.0
2025-04-10 20:02:00,54,0.0,0.7819,1,0.949809134,-1,0.543005228,1,0.962716579,1,0.967773557,0,0.962716579,0,0.967773557,-1,-1,-1,0.675725089,-1,0.580429329,-1,0.657042222,1,0.415881801,-1,0.789158994,-1,0.721659785,-1,0.71,-1,0.87,-1,0.8,0,0.6,-14.25,5273.25,5247.5
2025-04-10 20:46:00,53,0.0,-0.9253,-1,0.995107174,-1,0.999529004,-1,0.953245163,-1,0.999137878,0,0.953245163,0,0.999137878,-1,-1,-1,0.737865594,-1,0.607323405,-1,0.837957553,1,0.480439343,-1,0.623942645,-1,0.582424376,-1,0.81,-1,0.82,-1,0.4,0,0.4,28.25,5242.25,5234.25
2025-04-10 21:09:00,44,-0.2732,-0.9287,-1,0.999569237,-1,0.999843359,-1,0.999688387,-1,0.997892797,0,0.999688387,0,0.997892797,-1,-1,-1,0.65411812,-1,0.809461927,-1,0.756102875,-1,0.622793929,-1,0.721659785,-1,0.654981641,-1,0.95,-1,0.66,-1,0.6,-1,1.0,14.5,5230.25,5250.0
2025-04-10 21:45:00,50,0.25,0.7497,-1,0.995696306,-1,0.999686956,-1,0.998690903,-1,0.998636901,0,0.998690903,0,0.998636901,-1,1,-1,0.660549891,-1,0.53080657,-1,0.689403856,1,0.499276078,-1,0.721659785,1,0.495590745,-1,0.89,-1,0.57,-1,0.6,1,0.6,3.25,5244.25,5254.75
2025-04-10 22:21:00,52,0.0,0.9135,1,0.690312207,-1,0.986690044,-1,0.968712449,1,0.568232,0,0.968712449,0,0.568232,-1,-1,-1,0.684149744,-1,0.600384591,-1,0.667794334,-1,0.354854475,-1,0.597827736,0,0.764747938,-1,0.85,-1,0.57,-1,0.8,-1,0.4,14.75,5258.25,5273.75
2025-04-10 22:33:00,51,-0.5994,-0.743,1,0.733404458,1,0.986460328,1,0.975500762,1,0.997284055,0,0.975500762,0,0.997284055,-1,0,-1,0.680453559,-1,0.498152727,-1,0.750194223,1,0.44471449,-1,0.721659785,-1,0.604404075,-1,0.9,-1,0.83,-1,0.8,-1,0.4,-5.25,5264.5,5277.75
2025-04-10 22:50:00,49,0.2263,0.2911,-1,0.980403841,-1,0.982400954,-1,0.996576369,-1,0.966036379,0,0.996576369,0,0.966036379,-1,-1,-1,0.751713507,-1,0.742474367,-1,0.787611154,1,0.44699773,-1,0.704996089,-1,0.721659785,-1,0.64,-1,0.79,-1,0.6,-1,0.6,1.5,5278.75,5274.0
2025-04-12 13:55:00,220,-0.7351,-0.6728,-1,0.998513162,-1,0.959044516,-1,0.985390067,-1,0.976549268,0,0.985390067,0,0.976549268,-1,-1,-1,0.844286071,-1,0.757624628,-1,0.864913533,-1,0.529606268,-1,0.817605037,-1,0.721659785,-1,0.9,-1,0.89,-1,0.8,-1,0.8,,,
2025-04-12 20:54:00,203,-0.6249,-0.4976,-1,0.9669348,-1,0.999565542,-1,0.986049831,-1,0.967505574,0,0.986049831,0,0.967505574,-1,1,-1,0.68693212,-1,0.499554308,-1,0.684636659,1,0.522103886,-1,0.486500911,1,0.495590745,-1,0.57,-1,0.55,-1,0.6,1,0.8,,,
2025-04-13 05:23:00,221,-0.6124,-0.9678,-1,0.9990381,-1,0.999191821,-1,0.998702526,-1,0.983194292,0,0.998702526,0,0.983194292,-1,-1,-1,0.775692134,-1,0.636550698,-1,0.838709179,-1,0.386780012,-1,0.789158994,-1,0.721659785,-1,0.94,-1,0.8,-1,0.6,0,0.6,,,
2025-04-13 06:29:00,218,0.1796,-0.0775,-1,0.991498411,-1,0.993105233,-1,0.980490267,1,0.878713608,0,0.980490267,0,0.878713608,1,-1,-1,0.590225631,-1,0.66374123,-1,0.694631117,-1,0.47013559,-1,0.95538789,-1,0.721659785,-1,0.6,-1,0.84,-1,0.6,-1,0.8,,,
2025-04-13 08:14:00,201,-0.1027,0.0772,-1,0.995603561,-1,0.998611331,-1,0.976335824,-1,0.988455892,0,0.976335824,0,0.988455892,-1,1,-1,0.802006056,-1,0.527533862,-1,0.830217322,1,0.523387707,-1,0.81135233,-1,0.721659785,-1,0.91,-1,0.82,-1,0.8,-1,0.6,,,
2025-04-13 09:11:00,213,-0.34,0.7579,-1,0.999103963,-1,0.998828709,-1,0.993848622,-1,0.981946945,0,0.993848622,0,0.981946945,1,1,-1,0.502507258,-1,0.561816198,-1,0.485121559,1,0.475708216,-1,0.767131052,-1,0.721659785,-1,0.74,-1,0.82,-1,0.4,-1,0.6,,,
2025-04-13 17:09:00,204,-0.0258,-0.2144,-1,0.991323948,-1,0.999901295,-1,0.988292396,-1,0.998175979,0,0.988292396,0,0.998175979,-1,-1,-1,0.705224725,-1,0.799444875,-1,0.847492423,-1,0.749506657,-1,0.721659785,-1,0.704996089,-1,0.8,-1,0.76,-1,0.4,-1,0.6,,,
2025-04-13 18:40:00,206,-0.7351,-0.8591,1,0.977485001,-1,0.97908026,-1,0.959377825,-1,0.996390164,0,0.959377825,0,0.996390164,-1,-1,-1,0.631526661,-1,0.6730006,-1,0.839391788,-1,0.500031511,-1,0.649448978,-1,0.721659785,-1,0.67,-1,0.84,-1,0.6,-1,1.0,1.25,5421.0,5417.5
2025-04-13 18:40:00,212,0.5267,0.1027,-1,0.996626019,-1,0.981353283,-1,0.997493267,-1,0.64019537,0,0.997493267,0,0.64019537,-1,-1,-1,0.635376401,-1,0.710544017,-1,0.722077725,-1,0.423416669,-1,0.635202783,-1,0.721659785,-1,0.57,-1,0.89,-1,0.6,-1,0.8,1.25,5421.0,5417.5
2025-04-13 18:40:00,202,0.0,0.5083,-1,0.825999141,-1,0.997987628,-1,0.944637239,-1,0.969816267,0,0.944637239,0,0.969816267,-1,-1,-1,0.589112281,-1,0.642114409,-1,0.673597954,1,0.490386799,-1,0.635202783,-1,0.721659785,-1,0.5,-1,0.8,1,0.6,-1,0.6,1.25,5421.0,5417.5
2025-04-13 19:00:00,216,0.0,0.8283,-1,0.98379463,-1,0.999721706,-1,0.780168653,-1,0.996937752,0,0.780168653,0,0.996937752,-1,-1,-1,0.805962166,-1,0.69726105,-1,0.884504088,-1,0.362186848,-1,0.721659785,-1,0.673232903,-1,0.72,-1,0.79,-1,0.6,-1,1.0,19.0,5421.5,5437.5
2025-04-13 20:03:00,211,0.25,0.128,-1,0.796600938,-1,0.997982264,-1,0.905264795,-1,0.991586566,0,0.905264795,0,0.991586566,1,-1,-1,0.647739008,-1,0.711333159,-1,0.821751193,-1,0.537390494,-1,0.672533548,-1,0.704996089,-1,0.87,-1,0.92,-1,0.6,-1,0.8,2.25,5428.75,5431.5
2025-04-13 20:03:00,208,0.0,-0.6597,1,0.973600268,-1,0.612141311,1,0.998396575,1,0.985816717,0,0.998396575,0,0.985816717,-1,-1,-1,0.798737678,-1,0.827361992,-1,0.841836132,-1,0.663339153,-1,0.673232903,-1,0.673232903,-1,0.82,-1,0.94,-1,1.0,-1,0.6,2.25,5428.75,5431.5
2025-04-13 20:35:00,209,-0.296,-0.4939,-1,0.8417871,-1,0.994928718,-1,0.984335661,-1,0.705055177,0,0.984335661,0,0.705055177,-1,-1,-1,0.581643634,-1,0.619662875,-1,0.664979362,1,0.367641029,0,0.413009446,-1,0.417667691,-1,0.66,-1,0.68,-1,0.6,-1,0.8,-6.0,5430.0,5424.25
2025-04-13 20:45:00,205,0.2584,0.9255,-1,0.990141451,-1,0.990323186,-1,0.978330553,-1,0.848563969,0,0.978330553,0,0.848563969,-1,1,-1,0.645795446,-1,0.576328885,-1,0.671191847,1,0.507333523,-1,0.635202783,1,0.760862103,-1,0.63,1,0.66,-1,0.6,-1,0.6,-3.75,5435.5,5429.5
2025-04-13 22:04:00,210,0.5859,-0.7623,-1,0.547721684,1,0.992994487,-1,0.946862578,1,0.997696936,0,0.946862578,0,0.997696936,-1,0,-1,0.710342796,-1,0.483891963,-1,0.676654344,1,0.454310999,-1,0.721659785,-1,0.582770036,-1,0.9,-1,0.73,-1,0.8,-1,0.4,7.5,5425.0,5433.75
2025-04-13 22:10:00,207,0.25,0.6557,-1,0.994402468,-1,0.998286664,-1,0.993433833,-1,0.996919751,0,0.993433833,0,0.996919751,-1,-1,-1,0.6187745,-1,0.680199533,-1,0.634849699,-1,0.422013204,-1,0.669340785,-1,0.669340785,-1,0.72,-1,0.71,1,0.6,-1,0.6,9.25,5428.25,5434.25
2025-04-13 23:07:00,215,0.0,0.8322,-1,0.843331218,1,0.803528905,1,0.850620031,-1,0.992350042,0,0.850620031,0,0.992350042,-1,1,-1,0.617833189,-1,0.534010627,-1,0.651378792,1,0.513735775,-1,0.639543939,-1,0.591990164,-1,0.66,-1,0.68,-1,0.6,-1,0.8,4.75,5438.75,5444.5
2025-04-13 23:08:00,214,0.0,-0.8225,-1,0.982808292,-1,0.991536021,1,0.895606637,-1,0.956139743,0,0.895606637,0,0.956139743,-1,-1,-1,0.753732069,-1,0.643419617,-1,0.862470765,1,0.426954958,-1,0.688046764,-1,0.721659785,-1,0.83,-1,0.8,-1,0.6,-1,0.6,10.0,5439.25,5442.0
2025-04-14 00:00:00,219,-0.5719,0.2625,1,0.960336328,1,0.939421475,1,0.991789937,1,0.996879458,0,0.991789937,0,0.996879458,-1,-1,-1,0.612622391,-1,0.661032924,-1,0.654060107,1,0.435231941,0,0.530826535,-1,0.721659785,-1,0.76,-1,0.77,-1,0.6,-1,0.4,8.5,5438.0,5444.75
2025-04-14 11:28:00,290,0.0,0.6249,1,0.975897372,-1,0.704457998,1,0.987969279,1,0.995059371,0,0.987969279,0,0.995059371,-1,-1,-1,0.649987849,-1,0.680387448,-1,0.783034165,-1,0.444865094,-1,0.721659785,-1,0.721659785,-1,0.63,-1,0.87,-1,0.6,-1,1.0,-22.5,5460.5,5411.0
2025-04-14 12:32:00,283,-0.2263,0.802,-1,0.992698967,-1,0.994549453,-1,0.972821772,-1,0.997082293,0,0.972821772,0,0.997082293,1,1,-1,0.589275222,-1,0.533824841,-1,0.52445978,1,0.614862172,-1,0.580810411,-1,0.53092531,-1,0.69,-1,0.74,1,0.8,1,0.6,-2.5,5421.75,5412.0
2025-04-14 16:09:00,284,-0.1779,-0.25,-1,0.52622515,-1,0.993310094,1,0.721435726,-1,0.993327498,0,0.721435726,0,0.993327498,1,-1,-1,0.456186467,-1,0.692159998,-1,0.590398107,1,0.48160547,-1,0.634092573,-1,0.721659785,-1,0.65,-1,0.9,1,0.8,-1,0.8,-6.0,5444.75,5418.25
2025-04-14 16:23:00,281,0.0,0.4404,-1,0.919638813,-1,0.952288747,1,0.98090452,-1,0.857300103,0,0.98090452,0,0.857300103,-1,-1,-1,0.643882473,-1,0.713420691,-1,0.651003839,-1,0.434065798,-1,0.665045066,-1,0.53092531,-1,0.88,-1,0.76,-1,0.6,-1,0.4,12.0,5438.5,5427.75
2025-04-14 17:45:00,287,0.4939,0.8934,1,0.653175831,-1,0.789229929,-1,0.753172755,1,0.950439334,0,0.753172755,0,0.950439334,-1,-1,-1,0.673480982,-1,0.591001243,-1,0.806743484,1,0.46612932,-1,0.771836485,1,0.556249149,-1,0.8,-1,0.47,-1,0.4,1,0.6,,,5428.75
2025-04-14 18:38:00,285,-0.7096,0.7128,-1,0.991664708,-1,0.987909555,-1,0.984579444,-1,0.940542579,0,0.984579444,0,0.940542579,-1,-1,-1,0.726856924,-1,0.707145364,-1,0.83353711,-1,0.438408728,-1,0.610377523,-1,0.707965456,-1,0.69,-1,0.85,-1,0.8,-1,0.8,1.0,5425.25,5415.0
2025-04-14 18:56:00,282,0.0,-0.3912,-1,0.945788741,-1,0.991910994,-1,0.719267786,-1,0.985770345,0,0.719267786,0,0.985770345,1,-1,-1,0.487346839,-1,0.682523389,-1,0.553570061,1,0.444545104,-1,0.635202783,-1,0.721659785,-1,0.52,-1,0.88,1,0.6,-1,1.0,6.75,5417.0,5419.25
2025-04-14 19:01:00,289,0.886,0.9056,1,0.983748078,-1,0.590344191,1,0.998768866,-1,0.608402967,0,0.998768866,0,0.608402967,1,-1,-1,0.544727821,-1,0.711943841,-1,0.618062545,-1,0.514220239,-1,0.654800741,-1,0.721659785,-1,0.71,-1,0.92,1,0.6,-1,0.8,8.75,5419.0,5425.5
2025-04-14 19:30:00,288,0.4215,-0.6597,-1,0.999907494,-1,0.999645948,-1,0.993060708,-1,0.998359263,0,0.993060708,0,0.998359263,-1,-1,-1,0.705497169,-1,0.736832771,-1,0.82215581,-1,0.56507297,-1,0.721659785,-1,0.657121015,-1,1.0,-1,0.7,-1,0.8,-1,0.8,0.75,5425.25,5419.5
2025-04-14 19:34:00,298,0.7269,0.9493,-1,0.858090281,1,0.993417859,-1,0.977855742,1,0.998617411,0,0.977855742,0,0.998617411,-1,-1,-1,0.631853844,-1,0.573092612,-1,0.66710657,1,0.406308023,-1,0.541772617,-1,0.582424376,-1,0.66,-1,0.72,-1,0.8,-1,0.8,-4.0,5425.25,5420.5
2025-04-14 19:47:00,286,0.0516,-0.4588,-1,0.98181653,-1,0.997631311,-1,0.9906708,1,0.934353948,0,0.9906708,0,0.934353948,-1,-1,-1,0.770249761,-1,0.725614106,-1,0.867377964,-1,0.513633796,-1,0.645579264,-1,0.721659785,-1,0.68,-1,0.77,1,0.6,-1,1.0,9.25,5424.25,5427.25
2025-04-14 20:17:00,296,0.0,0.1027,-1,0.99834013,-1,0.999543726,-1,0.999566972,-1,0.99862361,0,0.999566972,0,0.99862361,1,-1,-1,0.502832604,-1,0.559335024,-1,0.541713272,1,0.404959008,-1,0.594479342,-1,0.53092531,-1,0.78,-1,0.7,1,0.6,-1,0.8,5.25,5427.25,5432.75
2025-04-14 21:54:00,297,0.0,-0.1845,-1,0.999368846,-1,0.999786079,-1,0.994663715,-1,0.998711824,0,0.994663715,0,0.998711824,-1,-1,-1,0.632567172,-1,0.627670728,-1,0.607795122,1,0.490842266,-1,0.5053304,1,0.673041695,-1,0.61,-1,0.66,-1,0.6,-1,0.8,-5.0,5434.0,5437.75
2025-04-14 22:00:00,291,0.0,-0.464,1,0.999502301,-1,0.88626349,1,0.998887837,-1,0.981001556,0,0.998887837,0,0.981001556,-1,-1,-1,0.757258618,-1,0.787907249,-1,0.893419769,-1,0.783298057,-1,0.721659785,-1,0.699982222,-1,0.99,-1,0.76,-1,1.0,-1,0.8,-3.0,5433.5,5435.0
2025-04-14 22:03:00,294,0.1779,0.5859,-1,0.965036392,-1,0.997672617,-1,0.938912034,-1,0.996034205,0,0.938912034,0,0.996034205,-1,-1,-1,0.7298207,-1,0.758287656,-1,0.828464783,-1,0.682274063,-1,0.721659785,-1,0.646752165,-1,1.0,-1,0.71,-1,0.8,-1,0.8,-2.5,5433.25,5432.0
2025-04-14 22:19:00,293,0.0,0.4404,-1,0.999514937,-1,0.869194746,-1,0.998190343,1,0.927627087,0,0.998190343,0,0.927627087,1,-1,-1,0.523749289,-1,0.521646344,-1,0.57650831,1,0.509557149,-1,0.387196985,-1,0.623800377,-1,0.67,-1,0.54,-1,0.4,-1,0.4,-6.25,5435.0,5429.0
2025-04-14 22:54:00,295,-0.4215,0.1531,-1,0.989442945,-1,0.996027827,-1,0.993870616,-1,0.969115078,0,0.993870616,0,0.969115078,-1,-1,-1,0.858252599,-1,0.779142096,-1,0.833009998,-1,0.463681972,-1,0.827377073,-1,0.703290209,-1,0.92,-1,0.77,-1,0.8,-1,0.6,4.0,5427.5,5427.25
2025-04-14 23:03:00,292,-0.1531,-0.8779,-1,0.980895877,-1,0.999336302,-1,0.677970231,-1,0.99423027,0,0.677970231,0,0.99423027,-1,-1,-1,0.769748968,-1,0.725240115,-1,0.866952661,-1,0.510947497,-1,0.721659785,-1,0.700893518,-1,0.89,-1,0.89,-1,0.8,-1,0.6,8.75,5427.25,5431.0
2025-04-14 23:50:00,299,0.0,-0.6808,1,0.992428482,-1,0.858653426,1,0.999558508,1,0.998148799,0,0.999558508,0,0.998148799,-1,-1,-1,0.70798963,-1,0.656317018,-1,0.801384436,1,0.408469585,-1,0.721659785,-1,0.463715709,-1,0.98,-1,0.38,-1,0.8,-1,1.0,0.75,5436.25,5438.25
2025-04-15 04:40:00,335,0.4767,0.85,-1,0.999512553,-1,0.990035713,-1,0.978185177,1,0.907927692,0,0.978185177,0,0.907927692,-1,1,-1,0.600779857,-1,0.447532193,-1,0.765662718,1,0.581525791,-1,0.688046764,1,0.503453962,-1,0.65,-1,0.67,-1,0.4,-1,0.4,-2.25,5453.25,5448.5
2025-04-15 07:56:00,347,-0.765,-0.9637,-1,0.997512579,-1,0.999826014,-1,0.978119612,-1,0.997698724,0,0.978119612,0,0.997698724,-1,-1,-1,0.685443477,-1,0.673448787,-1,0.780825869,-1,0.394651197,-1,0.721659785,0,0.542663525,-1,1.0,-1,0.64,-1,1.0,-1,0.8,-12.0,5430.75,5428.25
2025-04-15 13:22:00,353,-0.4767,-0.8316,1,0.54705739,-1,0.998768985,1,0.953968525,-1,0.99243778,0,0.953968525,0,0.99243778,-1,-1,-1,0.614635282,-1,0.683145996,-1,0.718333697,1,0.460307117,-1,0.592638001,-1,0.604404075,-1,0.69,-1,0.68,-1,0.4,-1,0.4,1.5,5443.0,5438.75
2025-04-15 13:58:00,334,-0.3818,-0.6858,-1,0.99780196,-1,0.994715869,-1,0.963345706,-1,0.985074878,0,0.963345706,0,0.985074878,-1,0,-1,0.573243332,-1,0.508907548,-1,0.632805358,-1,0.420932015,-1,0.574688946,1,0.503453962,-1,0.57,-1,0.66,-1,0.4,-1,0.4,-10.5,5440.25,5425.25
2025-04-15 14:51:00,341,0.0,0.3818,-1,0.999679208,-1,0.999547899,-1,0.993456662,-1,0.993469357,0,0.993456662,0,0.993469357,-1,-1,-1,0.696546337,-1,0.69966503,-1,0.781739044,0,0.399904854,-1,0.698421471,-1,0.616008055,-1,0.79,-1,0.8,-1,0.4,-1,0.8,5.25,5435.25,5434.0
2025-04-15 15:56:00,340,0.0,0.5574,1,0.527225196,-1,0.96194768,-1,0.995637953,-1,0.981571496,0,0.995637953,0,0.981571496,1,1,-1,0.526354326,-1,0.631208927,-1,0.605417115,-1,0.679929632,1,0.568310031,1,0.545624062,1,0.46,-1,0.52,0,0.6,-1,1.0,-7.75,5425.75,5427.25
2025-04-15 16:03:00,337,0.4738,0.2304,-1,0.994126081,-1,0.979049325,-1,0.998659611,1,0.980205655,0,0.998659611,0,0.980205655,-1,-1,-1,0.677412352,-1,0.829774755,-1,0.712428248,-1,0.567913128,-1,0.721659785,-1,0.721659785,-1,0.81,-1,0.94,-1,0.4,-1,0.8,-4.5,5436.0,5428.0
2025-04-15 17:37:00,338,-0.1027,-0.5563,-1,0.999481142,-1,0.995592535,-1,0.993980885,-1,0.962705433,0,0.993980885,0,0.962705433,-1,-1,-1,0.806719776,-1,0.60358682,-1,0.845934501,-1,0.453444796,-1,0.717067439,-1,0.604404075,-1,0.84,-1,0.83,-1,0.8,-1,0.4,,,
2025-04-15 17:57:00,336,-0.3182,-0.4588,-1,0.988146961,-1,0.990084529,1,0.542549253,-1,0.888174176,0,0.542549253,0,0.888174176,1,-1,-1,0.491459707,-1,0.605839337,-1,0.507079026,1,0.526151278,-1,0.487422402,-1,0.53092531,-1,0.45,-1,0.69,1,0.6,-1,0.6,,,5385.25
2025-04-15 17:57:00,346,-0.3182,-0.7003,-1,0.988146961,-1,0.953040361,1,0.542549253,-1,0.936151564,0,0.542549253,0,0.936151564,1,-1,-1,0.491459707,-1,0.637447021,-1,0.507079026,1,0.413976538,-1,0.487422402,-1,0.721659785,-1,0.45,-1,0.81,1,0.6,-1,0.8,,,5385.25
2025-04-15 18:23:00,348,0.4404,-0.6508,-1,0.995693266,-1,0.9990803,-1,0.984939873,-1,0.9959777,0,0.984939873,0,0.9959777,-1,-1,-1,0.692545772,-1,0.653344359,-1,0.699537771,-1,0.402575184,-1,0.721659785,-1,0.63644666,-1,0.79,-1,0.56,-1,0.8,0,0.6,-2.5,5386.25,5393.0
2025-04-15 18:42:00,339,0.0,-0.4588,-1,0.924110532,-1,0.998325169,-1,0.948658764,-1,0.998766303,0,0.948658764,0,0.998766303,-1,-1,-1,0.626965478,-1,0.690261011,-1,0.723847519,-1,0.590731761,-1,0.635202783,-1,0.676188982,-1,0.63,-1,0.88,-1,0.6,-1,0.6,-7.75,5394.0,5391.0
2025-04-15 19:04:00,345,0.0,-0.743,-1,0.96641916,-1,0.932066441,-1,0.978470325,-1,0.992091179,0,0.978470325,0,0.992091179,-1,-1,-1,0.780558236,-1,0.735644609,-1,0.708824246,-1,0.552582701,-1,0.789158994,-1,0.721659785,-1,0.88,-1,0.82,-1,0.6,-1,0.8,-6.25,5388.0,5384.5
2025-04-15 19:16:00,354,0.0772,-0.4639,-1,0.971508205,-1,0.998360097,-1,0.978490412,-1,0.964154601,0,0.978490412,0,0.964154601,-1,-1,-1,0.71324788,-1,0.744443345,-1,0.678430349,-1,0.510121029,-1,0.721659785,-1,0.721659785,-1,0.94,-1,0.96,-1,0.6,-1,0.8,-2.25,5387.5,5383.0
2025-04-15 20:52:00,349,0.3182,-0.5423,-1,0.995327711,-1,0.999924421,1,0.824545443,-1,0.999504924,0,0.824545443,0,0.999504924,-1,-1,-1,0.55544055,-1,0.642734004,-1,0.72509437,-1,0.455256721,-1,0.506435315,-1,0.677510841,-1,0.53,-1,0.73,-1,0.4,-1,0.6,7.5,5374.75,5383.0
2025-04-15 21:00:00,351,0.0,-0.7906,-1,0.999411702,-1,0.999742568,-1,0.999361813,-1,0.983366072,0,0.999361813,0,0.983366072,-1,-1,-1,0.769371836,-1,0.7691241,-1,0.767725824,-1,0.608313207,-1,0.721659785,-1,0.721659785,-1,0.89,-1,0.89,-1,0.8,-1,0.8,8.75,5379.75,5385.5
2025-04-15 21:41:00,344,0.296,0.5106,-1,0.848368287,-1,0.889658153,-1,0.991432905,-1,0.986415088,0,0.991432905,0,0.986415088,-1,-1,-1,0.604768048,-1,0.832543065,-1,0.764167877,-1,0.784047729,-1,0.594479342,-1,0.721659785,-1,0.71,-1,0.78,-1,0.6,-1,0.6,-0.5,5387.0,5386.25
2025-04-15 22:00:00,343,0.3818,0.5635,1,0.996785164,-1,0.998052359,1,0.995545506,-1,0.995858252,0,0.995545506,0,0.995858252,1,1,-1,0.488198126,-1,0.665452959,-1,0.473832514,-1,0.690599645,-1,0.665045066,-1,0.649427115,-1,0.72,-1,0.49,-1,0.6,-1,0.4,-3.0,5387.0,5381.75
2025-04-15 22:19:00,342,0.0,0.7579,-1,0.996941388,-1,0.984381974,-1,0.998958349,-1,0.987745464,0,0.998958349,0,0.987745464,-1,-1,-1,0.600529713,-1,0.670446456,-1,0.642444178,-1,0.502992051,-1,0.57918322,-1,0.721659785,-1,0.76,-1,0.79,-1,0.4,-1,0.6,1.0,5385.5,5381.0
2025-04-15 22:42:00,352,-0.2732,0.1531,-1,0.559100389,1,0.721466184,1,0.965732872,1,0.874367535,0,0.965732872,0,0.874367535,1,-1,-1,0.594733896,-1,0.716699268,-1,0.677790867,-1,0.535560527,-1,0.703486112,-1,0.721659785,-1,0.71,-1,0.889130435,-1,0.6,-1,0.6,4.0,5382.75,5383.0
